query_date,date_min,date_max,album_position,album_position_last_week,album_position_peak,album_artist,album_label,album_title,album_id,album_url,album_img_url,album_in_charts_weeks
2015-11-30,2015-11-27,2015-12-03,4,2.0,1,Sido,Urban,VI,hiphop-details-277407,https://www.offiziellecharts.de/hiphop-details-277407,/templates/gfktemplate/images/cover/277407_a.jpg,12
2015-11-30,2015-11-27,2015-12-03,5,,5,Curse,BMG Rights,Feuerwasser15,hiphop-details-2000174,https://www.offiziellecharts.de/hiphop-details-2000174,/templates/gfktemplate/images/cover/2000174_a.jpg,1
2015-11-30,2015-11-27,2015-12-03,6,6.0,3,Namika,Jive Germany,Nador,hiphop-details-275722,https://www.offiziellecharts.de/hiphop-details-275722,/templates/gfktemplate/images/cover/275722_a.jpg,18
2015-11-30,2015-11-27,2015-12-03,7,7.0,1,K.I.Z.,Universal Domestic Vertigo,Hurra die Welt geht unter,hiphop-details-275077,https://www.offiziellecharts.de/hiphop-details-275077,/templates/gfktemplate/images/cover/275077_a.jpg,20
2015-11-30,2015-11-27,2015-12-03,8,10.0,2,Fettes Brot,Fettes Brot,Teenager vom Mars,hiphop-details-280634,https://www.offiziellecharts.de/hiphop-details-280634,/templates/gfktemplate/images/cover/280634_a.jpg,12
2015-11-30,2015-11-27,2015-12-03,9,8.0,2,Gzuz,Auf!Keinen!Fall!,Ebbe & Flut,hiphop-details-286694,https://www.offiziellecharts.de/hiphop-details-286694,/templates/gfktemplate/images/cover/286694_a.jpg,7
2015-11-30,2015-11-27,2015-12-03,10,15.0,1,SDP,Berliner Plattenbau,Zurück in die Zukunst,hiphop-details-272549,https://www.offiziellecharts.de/hiphop-details-272549,/templates/gfktemplate/images/cover/272549_a.jpg,27
2015-11-30,2015-11-27,2015-12-03,11,14.0,1,MoTrip,Urban,Mama,hiphop-details-274833,https://www.offiziellecharts.de/hiphop-details-274833,/templates/gfktemplate/images/cover/274833_a.jpg,23
2015-11-30,2015-11-27,2015-12-03,12,19.0,12,Alligatoah,Trailerpark,Triebwerke,hiphop-details-221567,https://www.offiziellecharts.de/hiphop-details-221567,/templates/gfktemplate/images/cover/221567_a.jpg,27
2015-11-30,2015-11-27,2015-12-03,13,12.0,1,Various Artists,Selfmade Records,Chronik III,hiphop-details-286039,https://www.offiziellecharts.de/hiphop-details-286039,/templates/gfktemplate/images/cover/286039_a.jpg,7
2015-11-30,2015-11-27,2015-12-03,14,5.0,2,Fatoni & Dexter,WSP Entertainment GmbH,"Yo, Picasso",hiphop-details-288952,https://www.offiziellecharts.de/hiphop-details-288952,/templates/gfktemplate/images/cover/288952_a.jpg,3
2015-11-30,2015-11-27,2015-12-03,15,,5,Cro,Chimperator Productions,Melodie,hiphop-details-244998,https://www.offiziellecharts.de/hiphop-details-244998,/templates/gfktemplate/images/cover/244998_a.jpg,24
2015-11-30,2015-11-27,2015-12-03,16,16.0,3,Fard,Ruhrpott Elite,Ego,hiphop-details-285627,https://www.offiziellecharts.de/hiphop-details-285627,/templates/gfktemplate/images/cover/285627_a.jpg,7
2015-11-30,2015-11-27,2015-12-03,17,13.0,1,Majoe,Banger Musik,Breiter als 2 Türsteher,hiphop-details-286154,https://www.offiziellecharts.de/hiphop-details-286154,/templates/gfktemplate/images/cover/286154_a.jpg,6
2015-11-30,2015-11-27,2015-12-03,18,4.0,4,Main Concept,Buback,Hier und jetzt,hiphop-details-289566,https://www.offiziellecharts.de/hiphop-details-289566,/templates/gfktemplate/images/cover/289566_a.jpg,2
2015-11-30,2015-11-27,2015-12-03,19,,18,Sido,Aggro Berlin,#Beste,hiphop-details-208990,https://www.offiziellecharts.de/hiphop-details-208990,/templates/gfktemplate/images/cover/208990_a.jpg,2
2015-11-30,2015-11-27,2015-12-03,20,11.0,1,Dr. Dre,Interscope,Compton,hiphop-details-281741,https://www.offiziellecharts.de/hiphop-details-281741,/templates/gfktemplate/images/cover/281741_a.jpg,13
2015-12-07,2015-12-04,2015-12-10,1,,1,Alligatoah,Trailerpark,Musik ist keine Lösung,hiphop-details-290765,https://www.offiziellecharts.de/hiphop-details-290765,/templates/gfktemplate/images/cover/290765_a.jpg,1
2015-12-07,2015-12-04,2015-12-10,2,3.0,1,Cro,Chimperator Productions,MTV Unplugged,hiphop-details-274832,https://www.offiziellecharts.de/hiphop-details-274832,/templates/gfktemplate/images/cover/274832_a.jpg,22
2015-12-07,2015-12-04,2015-12-10,3,2.0,1,Bushido & Shindy,Bushido,Cla$$ic,hiphop-details-286907,https://www.offiziellecharts.de/hiphop-details-286907,/templates/gfktemplate/images/cover/286907_a.jpg,4
2015-12-07,2015-12-04,2015-12-10,4,4.0,1,Sido,Urban,VI,hiphop-details-277407,https://www.offiziellecharts.de/hiphop-details-277407,/templates/gfktemplate/images/cover/277407_a.jpg,13
2015-12-07,2015-12-04,2015-12-10,5,6.0,3,Namika,Jive Germany,Nador,hiphop-details-275722,https://www.offiziellecharts.de/hiphop-details-275722,/templates/gfktemplate/images/cover/275722_a.jpg,19
2015-12-07,2015-12-04,2015-12-10,6,1.0,1,Metrickz,Metrickz,Ultraviolett II,hiphop-details-229585,https://www.offiziellecharts.de/hiphop-details-229585,/templates/gfktemplate/images/cover/229585_a.jpg,2
2015-12-07,2015-12-04,2015-12-10,7,7.0,1,K.I.Z.,Universal Domestic Vertigo,Hurra die Welt geht unter,hiphop-details-275077,https://www.offiziellecharts.de/hiphop-details-275077,/templates/gfktemplate/images/cover/275077_a.jpg,21
2015-12-07,2015-12-04,2015-12-10,8,9.0,2,Gzuz,Auf!Keinen!Fall!,Ebbe & Flut,hiphop-details-286694,https://www.offiziellecharts.de/hiphop-details-286694,/templates/gfktemplate/images/cover/286694_a.jpg,8
2015-12-07,2015-12-04,2015-12-10,9,8.0,2,Fettes Brot,Fettes Brot,Teenager vom Mars,hiphop-details-280634,https://www.offiziellecharts.de/hiphop-details-280634,/templates/gfktemplate/images/cover/280634_a.jpg,13
2015-12-07,2015-12-04,2015-12-10,10,12.0,10,Alligatoah,Trailerpark,Triebwerke,hiphop-details-221567,https://www.offiziellecharts.de/hiphop-details-221567,/templates/gfktemplate/images/cover/221567_a.jpg,28
2015-12-07,2015-12-04,2015-12-10,11,11.0,1,MoTrip,Urban,Mama,hiphop-details-274833,https://www.offiziellecharts.de/hiphop-details-274833,/templates/gfktemplate/images/cover/274833_a.jpg,24
2015-12-07,2015-12-04,2015-12-10,12,10.0,1,SDP,Berliner Plattenbau,Zurück in die Zukunst,hiphop-details-272549,https://www.offiziellecharts.de/hiphop-details-272549,/templates/gfktemplate/images/cover/272549_a.jpg,28
2015-12-07,2015-12-04,2015-12-10,13,13.0,1,Various Artists,Selfmade Records,Chronik III,hiphop-details-286039,https://www.offiziellecharts.de/hiphop-details-286039,/templates/gfktemplate/images/cover/286039_a.jpg,8
2015-12-07,2015-12-04,2015-12-10,14,15.0,5,Cro,Chimperator Productions,Melodie,hiphop-details-244998,https://www.offiziellecharts.de/hiphop-details-244998,/templates/gfktemplate/images/cover/244998_a.jpg,25
2015-12-07,2015-12-04,2015-12-10,15,17.0,1,Majoe,Banger Musik,Breiter als 2 Türsteher,hiphop-details-286154,https://www.offiziellecharts.de/hiphop-details-286154,/templates/gfktemplate/images/cover/286154_a.jpg,7
2015-12-07,2015-12-04,2015-12-10,16,16.0,3,Fard,Ruhrpott Elite,Ego,hiphop-details-285627,https://www.offiziellecharts.de/hiphop-details-285627,/templates/gfktemplate/images/cover/285627_a.jpg,8
2015-12-07,2015-12-04,2015-12-10,17,14.0,2,Fatoni & Dexter,WSP Entertainment GmbH,"Yo, Picasso",hiphop-details-288952,https://www.offiziellecharts.de/hiphop-details-288952,/templates/gfktemplate/images/cover/288952_a.jpg,4
2015-12-07,2015-12-04,2015-12-10,18,,15,Kollegah,Selfmade Records,King,hiphop-details-244117,https://www.offiziellecharts.de/hiphop-details-244117,/templates/gfktemplate/images/cover/244117_a.jpg,10
2015-12-07,2015-12-04,2015-12-10,19,,12,Cro,Chimperator Productions,Raop,hiphop-details-200472,https://www.offiziellecharts.de/hiphop-details-200472,/templates/gfktemplate/images/cover/200472_a.jpg,20
2015-12-07,2015-12-04,2015-12-10,20,20.0,1,Dr. Dre,Interscope,Compton,hiphop-details-281741,https://www.offiziellecharts.de/hiphop-details-281741,/templates/gfktemplate/images/cover/281741_a.jpg,14
2015-12-14,2015-12-11,2015-12-17,1,,1,Fler,Maskulin,Der Staat gegen Patrick Decker,hiphop-details-291291,https://www.offiziellecharts.de/hiphop-details-291291,/templates/gfktemplate/images/cover/291291_a.jpg,1
2015-12-14,2015-12-11,2015-12-17,2,1.0,1,Alligatoah,Trailerpark,Musik ist keine Lösung,hiphop-details-290765,https://www.offiziellecharts.de/hiphop-details-290765,/templates/gfktemplate/images/cover/290765_a.jpg,2
2015-12-14,2015-12-11,2015-12-17,3,2.0,1,Cro,Chimperator Productions,MTV Unplugged,hiphop-details-274832,https://www.offiziellecharts.de/hiphop-details-274832,/templates/gfktemplate/images/cover/274832_a.jpg,23
2015-12-14,2015-12-11,2015-12-17,4,3.0,1,Bushido & Shindy,Bushido,Cla$$ic,hiphop-details-286907,https://www.offiziellecharts.de/hiphop-details-286907,/templates/gfktemplate/images/cover/286907_a.jpg,5
2015-12-14,2015-12-11,2015-12-17,5,4.0,1,Sido,Urban,VI,hiphop-details-277407,https://www.offiziellecharts.de/hiphop-details-277407,/templates/gfktemplate/images/cover/277407_a.jpg,14
2015-12-14,2015-12-11,2015-12-17,6,5.0,3,Namika,Jive Germany,Nador,hiphop-details-275722,https://www.offiziellecharts.de/hiphop-details-275722,/templates/gfktemplate/images/cover/275722_a.jpg,20
2015-12-14,2015-12-11,2015-12-17,7,7.0,1,K.I.Z.,Universal Domestic Vertigo,Hurra die Welt geht unter,hiphop-details-275077,https://www.offiziellecharts.de/hiphop-details-275077,/templates/gfktemplate/images/cover/275077_a.jpg,22
2015-12-14,2015-12-11,2015-12-17,8,,8,G-Eazy,RCA International,When It's Dark Out,hiphop-details-290923,https://www.offiziellecharts.de/hiphop-details-290923,/templates/gfktemplate/images/cover/290923_a.jpg,1
2015-12-14,2015-12-11,2015-12-17,9,6.0,1,Metrickz,Metrickz,Ultraviolett II,hiphop-details-229585,https://www.offiziellecharts.de/hiphop-details-229585,/templates/gfktemplate/images/cover/229585_a.jpg,3
2015-12-14,2015-12-11,2015-12-17,10,8.0,2,Gzuz,Auf!Keinen!Fall!,Ebbe & Flut,hiphop-details-286694,https://www.offiziellecharts.de/hiphop-details-286694,/templates/gfktemplate/images/cover/286694_a.jpg,9
2015-12-14,2015-12-11,2015-12-17,11,11.0,1,MoTrip,Urban,Mama,hiphop-details-274833,https://www.offiziellecharts.de/hiphop-details-274833,/templates/gfktemplate/images/cover/274833_a.jpg,25
2015-12-14,2015-12-11,2015-12-17,12,10.0,10,Alligatoah,Trailerpark,Triebwerke,hiphop-details-221567,https://www.offiziellecharts.de/hiphop-details-221567,/templates/gfktemplate/images/cover/221567_a.jpg,29
2015-12-14,2015-12-11,2015-12-17,13,14.0,5,Cro,Chimperator Productions,Melodie,hiphop-details-244998,https://www.offiziellecharts.de/hiphop-details-244998,/templates/gfktemplate/images/cover/244998_a.jpg,26
2015-12-14,2015-12-11,2015-12-17,14,9.0,2,Fettes Brot,Fettes Brot,Teenager vom Mars,hiphop-details-280634,https://www.offiziellecharts.de/hiphop-details-280634,/templates/gfktemplate/images/cover/280634_a.jpg,14
2015-12-14,2015-12-11,2015-12-17,15,12.0,1,SDP,Berliner Plattenbau,Zurück in die Zukunst,hiphop-details-272549,https://www.offiziellecharts.de/hiphop-details-272549,/templates/gfktemplate/images/cover/272549_a.jpg,29
2015-12-14,2015-12-11,2015-12-17,16,15.0,1,Majoe,Banger Musik,Breiter als 2 Türsteher,hiphop-details-286154,https://www.offiziellecharts.de/hiphop-details-286154,/templates/gfktemplate/images/cover/286154_a.jpg,8
2015-12-14,2015-12-11,2015-12-17,17,13.0,1,Various Artists,Selfmade Records,Chronik III,hiphop-details-286039,https://www.offiziellecharts.de/hiphop-details-286039,/templates/gfktemplate/images/cover/286039_a.jpg,9
2015-12-14,2015-12-11,2015-12-17,18,,2,Kendrick Lamar,Interscope,To Pimp A Butterfly,hiphop-details-270138,https://www.offiziellecharts.de/hiphop-details-270138,/templates/gfktemplate/images/cover/270138_a.jpg,20
2015-12-14,2015-12-11,2015-12-17,19,19.0,12,Cro,Chimperator Productions,Raop,hiphop-details-200472,https://www.offiziellecharts.de/hiphop-details-200472,/templates/gfktemplate/images/cover/200472_a.jpg,21
2015-12-14,2015-12-11,2015-12-17,20,17.0,2,Fatoni & Dexter,WSP Entertainment GmbH,"Yo, Picasso",hiphop-details-288952,https://www.offiziellecharts.de/hiphop-details-288952,/templates/gfktemplate/images/cover/288952_a.jpg,5
2015-12-21,2015-12-18,2015-12-24,1,,1,Kollegah,Selfmade Records,Zuhältertape Vol. 4,hiphop-details-291183,https://www.offiziellecharts.de/hiphop-details-291183,/templates/gfktemplate/images/cover/291183_a.jpg,1
2015-12-21,2015-12-18,2015-12-24,2,2.0,1,Alligatoah,Trailerpark,Musik ist keine Lösung,hiphop-details-290765,https://www.offiziellecharts.de/hiphop-details-290765,/templates/gfktemplate/images/cover/290765_a.jpg,3
2015-12-21,2015-12-18,2015-12-24,3,3.0,1,Cro,Chimperator Productions,MTV Unplugged,hiphop-details-274832,https://www.offiziellecharts.de/hiphop-details-274832,/templates/gfktemplate/images/cover/274832_a.jpg,24
2015-12-21,2015-12-18,2015-12-24,4,5.0,1,Sido,Urban,VI,hiphop-details-277407,https://www.offiziellecharts.de/hiphop-details-277407,/templates/gfktemplate/images/cover/277407_a.jpg,15
2015-12-21,2015-12-18,2015-12-24,5,4.0,1,Bushido & Shindy,Bushido,Cla$$ic,hiphop-details-286907,https://www.offiziellecharts.de/hiphop-details-286907,/templates/gfktemplate/images/cover/286907_a.jpg,6
2015-12-21,2015-12-18,2015-12-24,6,6.0,3,Namika,Jive Germany,Nador,hiphop-details-275722,https://www.offiziellecharts.de/hiphop-details-275722,/templates/gfktemplate/images/cover/275722_a.jpg,21
2015-12-21,2015-12-18,2015-12-24,7,1.0,1,Fler,Maskulin,Der Staat gegen Patrick Decker,hiphop-details-291291,https://www.offiziellecharts.de/hiphop-details-291291,/templates/gfktemplate/images/cover/291291_a.jpg,2
2015-12-21,2015-12-18,2015-12-24,8,7.0,1,K.I.Z.,Universal Domestic Vertigo,Hurra die Welt geht unter,hiphop-details-275077,https://www.offiziellecharts.de/hiphop-details-275077,/templates/gfktemplate/images/cover/275077_a.jpg,23
2015-12-21,2015-12-18,2015-12-24,9,10.0,2,Gzuz,Auf!Keinen!Fall!,Ebbe & Flut,hiphop-details-286694,https://www.offiziellecharts.de/hiphop-details-286694,/templates/gfktemplate/images/cover/286694_a.jpg,10
2015-12-21,2015-12-18,2015-12-24,10,18.0,2,Kendrick Lamar,Interscope,To Pimp A Butterfly,hiphop-details-270138,https://www.offiziellecharts.de/hiphop-details-270138,/templates/gfktemplate/images/cover/270138_a.jpg,21
2015-12-21,2015-12-18,2015-12-24,11,11.0,1,MoTrip,Urban,Mama,hiphop-details-274833,https://www.offiziellecharts.de/hiphop-details-274833,/templates/gfktemplate/images/cover/274833_a.jpg,26
2015-12-21,2015-12-18,2015-12-24,12,9.0,1,Metrickz,Metrickz,Ultraviolett II,hiphop-details-229585,https://www.offiziellecharts.de/hiphop-details-229585,/templates/gfktemplate/images/cover/229585_a.jpg,4
2015-12-21,2015-12-18,2015-12-24,13,14.0,2,Fettes Brot,Fettes Brot,Teenager vom Mars,hiphop-details-280634,https://www.offiziellecharts.de/hiphop-details-280634,/templates/gfktemplate/images/cover/280634_a.jpg,15
2015-12-21,2015-12-18,2015-12-24,14,13.0,5,Cro,Chimperator Productions,Melodie,hiphop-details-244998,https://www.offiziellecharts.de/hiphop-details-244998,/templates/gfktemplate/images/cover/244998_a.jpg,27
2015-12-21,2015-12-18,2015-12-24,15,12.0,10,Alligatoah,Trailerpark,Triebwerke,hiphop-details-221567,https://www.offiziellecharts.de/hiphop-details-221567,/templates/gfktemplate/images/cover/221567_a.jpg,30
2015-12-21,2015-12-18,2015-12-24,16,,16,Max Herre,Nesola,MTV Unplugged Kahedi Radio Show,hiphop-details-232606,https://www.offiziellecharts.de/hiphop-details-232606,/templates/gfktemplate/images/cover/232606_a.jpg,1
2015-12-21,2015-12-18,2015-12-24,17,15.0,1,SDP,Berliner Plattenbau,Zurück in die Zukunst,hiphop-details-272549,https://www.offiziellecharts.de/hiphop-details-272549,/templates/gfktemplate/images/cover/272549_a.jpg,30
2015-12-21,2015-12-18,2015-12-24,18,19.0,12,Cro,Chimperator Productions,Raop,hiphop-details-200472,https://www.offiziellecharts.de/hiphop-details-200472,/templates/gfktemplate/images/cover/200472_a.jpg,22
2015-12-21,2015-12-18,2015-12-24,19,16.0,1,Majoe,Banger Musik,Breiter als 2 Türsteher,hiphop-details-286154,https://www.offiziellecharts.de/hiphop-details-286154,/templates/gfktemplate/images/cover/286154_a.jpg,9
2015-12-21,2015-12-18,2015-12-24,20,17.0,1,Various Artists,Selfmade Records,Chronik III,hiphop-details-286039,https://www.offiziellecharts.de/hiphop-details-286039,/templates/gfktemplate/images/cover/286039_a.jpg,10
